team_code,rating,matches_played,wins,losses,model,pool_key,team_name,rank
G17GAJVB1NE,1.3520016190288509,5,1,4,massey,G17,Gators 17 Black,72
G17HHVBC2NE,1.344522271397535,5,4,1,massey,G17,Hawks 17 Catalino,73
G17ATLAN2GE,1.137588527151003,9,6,3,massey,G17,AVA 17 Premier 1,74
G17FGSVA1FL,0.5375155355831485,6,2,4,massey,G17,Gulfside 17U Select,75
G17RRJVB3NE,0.45106042869898033,39,24,15,massey,G17,Boston United 17 Northeast,76
G17CSJVB1NE,0.4437876407649609,12,8,4,massey,G17,CT STARS 17s Rony,77
G17OCEAN2GE,0.16522264949686827,7,2,5,massey,G17,Ocean Volleyball 17 National Mike,78
G17AVVBC1NE,0.03771874299062539,20,9,11,massey,G17,Avidity 17 Diamond,79
G17NESVC2NE,-0.092265401061006,28,19,9,massey,G17,NE Storm 17 Blizzard,80
G17WHIRL2XL,-0.42478312134368856,7,3,4,massey,G17,Whirlwind VBC 17 2,81
G17FCVBC1NE,-0.48817033140384947,11,3,8,massey,G17,FCA Volleyball 17 1,82
G17NYCIV1GE,-0.6342681490836366,6,2,4,massey,G17,NYC Impact 17U Black,83
G17MIVBC1NE,-1.0147710426575496,9,3,6,massey,G17,Mass Impact 17 Connor,84
G17KNGHT1GE,-1.441329452134871,7,3,4,massey,G17,LIKVBC 17,85
G17SJVBC3NE,-1.4457500976840691,26,18,8,massey,G17,South County 17-Gold,86
G17HKJVB4NE,-1.4762749568539197,13,6,7,massey,G17,Husky 17 New England,87
G17NYCLI1GE,-1.575202139687522,7,3,4,massey,G17,NYCLI 17 Elite,88
G17LHVBC2NE,-1.7106040042999524,11,7,4,massey,G17,LHV Girls 17-2 Origin,89
G17NEVBC4NE,-1.8918922483645737,16,10,6,massey,G17,Northeast 17 Orange,90
G17LEGRO3GE,-3.25116909985487,4,2,2,massey,G17,Allegro 17 South Black,91
G17118022XX,-3.5166746730109435,6,2,4,massey,G17,NYCLBVC 17U WHITE,92
G17TUSVA1GE,-3.572970871844798,7,4,3,massey,G17,Train Up VB 17 1,93
G17EYNER2NE,-3.6032037972346407,17,8,9,massey,G17,ENVY 17 TSUNAMI,94
G17GRVBC2NE,-4.0166892405050785,11,4,7,massey,G17,GVC 17-2,95
G17SRVBC1NE,-4.091265063152893,28,12,16,massey,G17,SURGE 17 ORANGE,96
G17SPAVB3XL,-4.383610834263273,13,6,7,massey,G17,Spa City 17 Coral,97
G17NETHG1XL,-5.013934767174902,5,2,3,massey,G17,NET 17 Force,98
G17DDVBC1NE,-5.348723043099291,37,12,25,massey,G17,Dig Deep 17 Ginger,99
G17PVJVB1NE,-5.607545190317499,27,8,19,massey,G17,PV 17 National,100
G17MAJVB1NE,-5.648864133951209,21,11,10,massey,G17,Mass Premier 17 1,101
G17AAVBC1NE,-5.837661344420756,11,6,5,massey,G17,AVA 17 Elites,102
G17NESVC1NE,-5.966840476218904,26,15,11,massey,G17,NE Storm 17 Hurricane,103
G17VVVBC2NE,-6.2484962802174255,10,6,4,massey,G17,Vibe 17u Silver,104
G17WAREN3GE,-6.386896438651876,5,4,1,massey,G17,Warren Sixpack 17 white,105
G17TCJVB1NE,-6.522610945856993,10,3,7,massey,G17,Nova 17 Premier Cam,106
G17LCVBC1GE,-6.532191247210358,8,1,7,massey,G17,Legacy 17 National,107
G17NETHG2XL,-6.5352784412400995,12,5,7,massey,G17,NET 17 Lightning,108
G171191980XX,-6.633042292941031,7,0,7,massey,G17,COL. SANTANDER,109
G17CSJVB2NE,-6.7635560088821345,13,7,6,massey,G17,CT STARS 17s Abbi,110
G17LEGIO2XL,-6.796822408405223,13,7,6,massey,G17,TeamLVC 17 Pink,111
G17LEGRO2GE,-6.879389250207403,6,4,2,massey,G17,Allegro 17 Scarlet,112
G17ATACK1GE,-7.392569433232752,8,2,6,massey,G17,Attack 17 1,113
G17LDNER3NE,-7.438965400553987,21,10,11,massey,G17,Lockdown VBC 17 Raptors,114
G17SAJVB2NE,-7.644380982584439,16,7,9,massey,G17,SA Elite 17 American,115
G17NEVBC5NE,-9.054163310691493,16,4,12,massey,G17,Northeast 17 Black,116
G17EYNER3NE,-9.530730796063345,19,8,11,massey,G17,ENVY 17 LIGHTNING,117
G17VVVBC1NE,-9.887625250471434,10,3,7,massey,G17,Vibe 17u Gold,118
G17LEGRO4GE,-10.020526286053496,5,2,3,massey,G17,Allegro 17 Ruby,119
G17RENAS2KE,-10.51438849196569,8,2,6,massey,G17,Renaissance 17 Red,120
G17TTVBC2NE,-10.969208731337133,29,11,18,massey,G17,SLAM 17P Red,121
G17TTVBC3NE,-11.635993728491421,32,19,13,massey,G17,SLAM 17P White,122
G17113231XX,-12.53068511485278,33,11,22,massey,G17,EliteZ 17 GIRLS HP BLACK,123
G17BEVNY2GE,-12.795821631400631,6,1,5,massey,G17,BEV 17 Elite,124
G17PROVA3GE,-13.121789064981275,14,1,13,massey,G17,Prodigy 17.3 Elite,125
G17SIVBC1NE,-13.15996493771987,39,8,31,massey,G17,SISU VB 17 1,126
G17CAPVC3GE,-13.253665575486014,5,1,4,massey,G17,Capitals 17 Liberty,127
G17SRVBC2NE,-13.517894477188838,15,8,7,massey,G17,SURGE 17 TEAL,128
G17MXVBC1NE,-13.799428791168994,20,7,13,massey,G17,Max Performance 17 Kayla,129
G17GSVBC1NE,-13.885554257494825,11,5,6,massey,G17,GSVC 17 Navy,130
G17GEVBC1NE,-13.957075096240546,19,11,8,massey,G17,Generations vbc 17 1,131
G17LEGRO5GE,-14.301632210894038,5,0,5,massey,G17,Allegro 17 South Red,132
G17LCVBC2GE,-14.657903563362694,7,1,6,massey,G17,Legacy 17 Premier,133
G17RRJVB4NE,-14.755603588312589,28,14,14,massey,G17,Boston United 17 Select 1,134
G17CACLI4GE,-15.052438940374811,5,2,3,massey,G17,CALI 17 Gold North,135
G17LHVBC3NE,-15.698941874956404,15,7,8,massey,G17,LHV Girls 17-3 Apex,136
G17CAMYV1NE,-16.318321816100674,22,9,13,massey,G17,CYVB 17 1,137
G17BVJVB1NE,-16.332511001025637,10,2,8,massey,G17,Blast 17U Cobras,138
G17CAPVC2GE,-16.90586722219041,5,3,2,massey,G17,Capitals 17 United,139
G17IGVBC1NE,-17.71846474455218,27,10,17,massey,G17,Ignite 17 Black,140
G17TTVBC4NE,-18.459810837178598,22,11,11,massey,G17,SLAM 17R Silver,141
G17MCJVB3NE,-18.720867138540818,21,8,13,massey,G17,Mill City 17 Blue,142
G17CSJVB3NE,-19.539758984771456,13,4,9,massey,G17,CT STARS 17s Delia,143
G17VERSE1GE,-20.214718152648878,7,3,4,massey,G17,NYC Volley Verse 17 1,144
G17PVJVB2NE,-21.445591943139036,32,10,22,massey,G17,PV 17 Elite,145
G17MGJVB3NE,-22.045306326961096,10,2,8,massey,G17,MGA 17's White,146
G17BVJVB2NE,-22.779359459124485,26,8,18,massey,G17,Blast 17U Panthers,147
G17SJVBC4NE,-23.106924995529056,26,14,12,massey,G17,South County 17-White,148
G17BEVNY3GE,-24.30443456408023,8,1,7,massey,G17,BEV 17 Skyline,149
G17NESVC3NE,-25.542742752239263,21,8,13,massey,G17,NE Storm 17 Heatwave,150
G17EYNER4NE,-25.76738796646999,15,3,12,massey,G17,ENVY 17 AVALANCHE,151
G17TCJVB3NE,-26.120311141012508,16,5,11,massey,G17,Nova 17 Regional,152
G17PPNER1NE,-26.24426647608957,9,2,7,massey,G17,Pure Passion 17 1,153
G17SUCES1GE,-27.068306720081665,12,0,12,massey,G17,SA 17 1,154
G17VVVBC3NE,-27.670250225987186,5,0,5,massey,G17,Vibe Girls 17u Jocelyn,155
G17TTVBC5NE,-27.815481306816025,21,7,14,massey,G17,SLAM 17R Crimson,156
G17RRJVB5NE,-33.15671531524165,21,1,20,massey,G17,Boston United 17 Sapphire,157
G17MAPVB3NE,-33.30878084664507,31,4,27,massey,G17,Mass Power VB 17 Pink,158
G17SURGE1GE,-33.35040580310108,7,0,7,massey,G17,LI Surge 17 1,159
G17MGJVB20NE,-47.854938490547,6,0,6,massey,G17,MGA 17's Panthers,160
