team_code,team_name,club,age,gender,matches_played,checkpoint_count,rolling_start_rating,rolling_end_rating,rolling_rating_delta,rolling_trend_slope,pct_up_steps,pct_down_steps,pct_flat_steps,net_step_movement,expanding_start_rating,expanding_end_rating,expanding_rating_delta,expanding_trend_slope,expanding_pct_up_steps,expanding_pct_down_steps,expanding_pct_flat_steps,expanding_net_step_movement,massey_start_rating,massey_end_rating,massey_rating_delta,massey_rating_slope,massey_trend_raw,massey_trend_z
G16CJJVB1NE,CT Juniors 16 National,CJJVB,16,G,5,1,14.486422802208546,14.486422802208546,0.0,0.0,0.0,0.0,0.0,0.0,14.486422802208546,14.486422802208546,0.0,0.0,0.0,0.0,0.0,0.0,5.7306474437093335,14.375505416468048,8.644857972758714,2.123294892214368,0.0,0.06037998728847955
G15CJJVB2NE,Ct Juniors 15 Premier,CJJVB,15,G,5,1,-7.429991861997152,-7.429991861997152,0.0,0.0,0.0,0.0,0.0,0.0,-7.429991861997152,-7.429991861997152,0.0,0.0,0.0,0.0,0.0,0.0,-15.13136284770203,-2.781764401685084,12.349598446016946,2.935073719684923,0.0,0.06037998728847955
G16HHVBC3NE,Hawks 16 Lathrop,HHVBC,16,G,5,1,-18.437148803147302,-18.437148803147302,0.0,0.0,0.0,0.0,0.0,0.0,-18.437148803147302,-18.437148803147302,0.0,0.0,0.0,0.0,0.0,0.0,-17.87846470786634,-20.47474655746571,-2.5962818495993716,-0.43630391397027923,0.0,0.06037998728847955
G16VPVBC10NE,Viper 16 Teal,VPVBC1,16,G,5,1,-20.518782199255202,-20.518782199255202,0.0,0.0,0.0,0.0,0.0,0.0,-20.518782199255202,-20.518782199255202,0.0,0.0,0.0,0.0,0.0,0.0,-30.669316459708,-21.79404235971256,8.87527409999544,1.796071594614972,0.0,0.06037998728847955
G16TCJVB4NE,Nova 16 Regional,TCJVB,16,G,5,1,-45.25006128577799,-45.25006128577799,0.0,0.0,0.0,0.0,0.0,0.0,-45.25006128577799,-45.25006128577799,0.0,0.0,0.0,0.0,0.0,0.0,-51.526576796946316,-46.81876963469411,4.707807162252209,0.9278363872505337,0.0,0.06037998728847955
G16EVNER1NE,EVA U16,EVNER,16,G,5,1,-34.39270954843648,-34.39270954843648,0.0,0.0,0.0,0.0,0.0,0.0,-34.39270954843648,-34.39270954843648,0.0,0.0,0.0,0.0,0.0,0.0,-45.642878607432976,-26.312176955082766,19.33070165235021,4.278042359565369,0.0,0.06037998728847955
G16LHVBA2GE,LHVA 16 Black Travel,LHVBA,16,G,5,1,6.447953401070661,6.447953401070661,0.0,0.0,0.0,0.0,0.0,0.0,6.447953401070661,6.447953401070661,0.0,0.0,0.0,0.0,0.0,0.0,10.801444578417156,0.7372816612627681,-10.064162917154388,-2.495236157297736,0.0,0.06037998728847955
G18FVNER3NE,Fusion 18 Elite,FVNER,18,G,5,1,9.369744288803894,9.369744288803894,0.0,0.0,0.0,0.0,0.0,0.0,9.369744288803894,9.369744288803894,0.0,0.0,0.0,0.0,0.0,0.0,11.623383808875904,5.719777715382858,-5.903606093493045,-1.605643844880916,0.0,0.06037998728847955
G18CJJVB1NE,CT Juniors 18 National,CJJVB,18,G,5,1,23.535729060923195,23.535729060923195,0.0,0.0,0.0,0.0,0.0,0.0,23.535729060923195,23.535729060923195,0.0,0.0,0.0,0.0,0.0,0.0,30.59499836878985,15.631501749352779,-14.96349661943707,-3.6513315072530226,0.0,0.06037998728847955
G15FVNER1NE,Fusion 15 Diamond,FVNER,15,G,5,1,-3.18625504945257,-3.18625504945257,0.0,0.0,0.0,0.0,0.0,0.0,-3.18625504945257,-3.18625504945257,0.0,0.0,0.0,0.0,0.0,0.0,4.847312331182865,-4.575220803929018,-9.422533135111884,-2.5684716912166237,0.0,0.06037998728847955
