team_code,team_name,club,age,gender,checkpoint_match_count,window_start_match,window_end_match,rolling_massey_rating,step_delta,step_direction,expanding_massey_rating,expanding_step_delta,expanding_step_direction
G11SJJVB1NE,SMASH 11s,SJJVB,11,G,10,6,10,-6.629592221274839,-0.4027848117757413,down,-5.83458777730404,-0.14955588313792223,down
G11SJJVB1NE,SMASH 11s,SJJVB,11,G,11,7,11,-6.58834269892281,0.04124952235202883,up,-5.8188504571822826,0.015737320121757215,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,5,1,5,-15.278571428571443,0.0,start,-15.278571428571443,0.0,start
G12112721XX,X2 Volleyball 12 1,11272,12,G,6,2,6,-16.44107142857143,-1.1624999999999872,down,-15.700892857142861,-0.4223214285714185,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,7,3,7,-16.45104875283449,-0.00997732426306186,down,-15.322177680596074,0.37871517654678755,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,8,4,8,-14.774681909800998,1.6763668430334935,up,-14.564533336482775,0.7576443441132987,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,9,5,9,-13.221330939783348,1.5533509700176502,up,-14.074019834271184,0.4905135022115914,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,10,6,10,-11.513268716717338,1.70806222306601,up,-13.39592007264439,0.6780997616267932,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,11,7,11,-10.313128332141304,1.2001403845760343,up,-13.251908982142153,0.1440110905022376,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,12,8,12,-9.66587518376451,0.6472531483767945,up,-12.965384973582923,0.28652400855922977,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,13,9,13,-10.507683565227136,-0.8418083814626272,down,-13.004206501384452,-0.03882152780152914,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,14,10,14,-10.648498245103955,-0.14081467987681862,down,-12.850619266711458,0.15358723467299384,up
G12112721XX,X2 Volleyball 12 1,11272,12,G,15,11,15,-12.434880769288267,-1.7863825241843116,down,-13.075573638192347,-0.22495437148088904,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,16,12,16,-13.448554473506704,-1.0136737042184372,down,-13.313360698193573,-0.23778706000122618,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,17,13,17,-15.093330844683132,-1.6447763711764285,down,-13.591251406259452,-0.277890708065879,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,18,14,18,-15.805456272037622,-0.7121254273544899,down,-13.782331437676998,-0.19108003141754537,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,19,15,19,-16.96829806204433,-1.1628417900067074,down,-13.934218949693792,-0.15188751201679374,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,20,16,20,-17.140952348595754,-0.172654286551424,down,-14.0919183157932,-0.1576993660994077,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,21,17,21,-17.200734301953013,-0.059781953357259,down,-14.238925841945822,-0.14700752615262225,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,22,18,22,-17.005320817422184,0.19541348453082819,up,-14.367176272432802,-0.1282504304869807,down
G12112721XX,X2 Volleyball 12 1,11272,12,G,23,19,23,-17.06762001287966,-0.0622991954574772,down,-14.496524606199317,-0.1293483337665151,down
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,5,1,5,3.922177312780403,0.0,start,3.922177312780403,0.0,start
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,6,2,6,4.337619649483973,0.41544233670357045,up,4.114683041236643,0.19250572845623992,up
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,7,3,7,4.893097295102139,0.5554776456181658,up,4.262926639358665,0.14824359812202204,up
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,8,4,8,4.472628780144172,-0.42046851495796744,down,4.561017987590102,0.2980913482314369,up
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,9,5,9,3.5863619843072194,-0.8862667958369523,down,4.072295119486662,-0.4887228681034399,down
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,10,6,10,2.7183194044286045,-0.8680425798786149,down,3.320248358604504,-0.7520467608821577,down
G12113231XX,EliteZ 12 GIRLS BLACK,11323,12,G,11,7,11,1.1531487215086969,-1.5651706829199077,down,2.76853107772394,-0.5517172808805642,down
G12113232XX,EliteZ 12 GIRLS CARBON,11323,12,G,5,1,5,-15.41651347748547,0.0,start,-15.41651347748547,0.0,start
G12113232XX,EliteZ 12 GIRLS CARBON,11323,12,G,6,2,6,-19.643657394620043,-4.227143917134573,down,-17.3697144955167,-1.9532010180312298,down
G12118021XX,NYCLBVC 12U BLUE,11802,12,G,5,1,5,7.563200192670431,0.0,start,7.563200192670431,0.0,start
G12118021XX,NYCLBVC 12U BLUE,11802,12,G,6,2,6,12.091771621231473,4.528571428561042,up,8.493143017692859,0.9299428250224278,up
G12118021XX,NYCLBVC 12U BLUE,11802,12,G,7,3,7,12.436025907990086,0.3442542867586127,up,9.423691975094936,0.9305489574020775,up
G12118021XX,NYCLBVC 12U BLUE,11802,12,G,8,4,8,13.989162335105297,1.553136427115211,up,10.521843675557989,1.0981517004630525,up
G12118021XX,NYCLBVC 12U BLUE,11802,12,G,9,5,9,14.973685090923283,0.9845227558179861,up,11.176351011324568,0.6545073357665796,up
G12118021XX,NYCLBVC 12U BLUE,11802,12,G,10,6,10,15.76782271171397,0.7941376207906874,up,11.665511452192202,0.489160440867634,up
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,5,1,5,26.321219404337295,0.0,start,26.321219404337295,0.0,start
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,6,2,6,31.635581910091354,5.314362505754058,up,28.2796515917428,1.9584321874055064,up
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,7,3,7,33.02891168760881,1.393329777517458,up,28.30636549114916,0.02671389940635649,up
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,8,4,8,34.90261792336476,1.8737062357559466,up,28.25163620210298,-0.05472928904617902,down
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,9,5,9,31.990857779578914,-2.9117601437858447,down,28.00825432199077,-0.24338188011221007,down
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,10,6,10,28.92038925913202,-3.0704685204468944,down,27.62080433173466,-0.3874499902561084,down
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,11,7,11,25.881317322771167,-3.039071936360852,down,27.18949965130115,-0.43130468043350945,down
G12AVVBC1NE,Avidity 12 Ruby,AVVBC,12,G,12,8,12,24.681598511709968,-1.1997188110611994,down,26.796045916382827,-0.39345373491832447,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,5,1,5,1.5064377958811417,0.0,start,1.5064377958811417,0.0,start
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,6,2,6,2.8707109006568445,1.3642731047757028,up,1.781147972769639,0.2747101768884974,up
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,7,3,7,2.7323995147039604,-0.13831138595288417,down,1.7136187009790684,-0.06752927179057067,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,8,4,8,1.8873566353706053,-0.8450428793333551,down,1.9420978971066853,0.2284791961276169,up
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,9,5,9,3.110040169127879,1.2226835337572737,up,2.048934515093757,0.10683661798707167,up
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,10,6,10,3.027470968884052,-0.08256920024382675,down,2.266954382382597,0.21801986728883982,up
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,11,7,11,3.317664082502855,0.29019311361880273,up,2.4795643862847374,0.21261000390214058,up
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,12,8,12,3.199665603134272,-0.1179984793685831,down,2.3328049102104034,-0.14675947607433404,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,13,9,13,2.401800243586391,-0.7978653595478806,down,2.1189064919065723,-0.21389841830383105,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,14,10,14,1.836823721243134,-0.5649765223432572,down,1.973180660147106,-0.1457258317594663,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,15,11,15,1.0115290276033984,-0.8252946936397356,down,1.8484792641228642,-0.1247013960242418,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,16,12,16,0.10626341382454577,-0.9052656137788526,down,1.7379078323909276,-0.11057143173193662,down
G12AVVBC2NE,Avidity 12 Jade,AVVBC,12,G,17,13,17,-0.13726979281970877,-0.24353320664425454,down,1.6063123504956647,-0.13159548189526293,down
G12BEVNY1GE,BEV 12 Elite,BEVNY,12,G,5,1,5,-22.87828031617707,0.0,start,-22.87828031617707,0.0,start
G12BEVNY1GE,BEV 12 Elite,BEVNY,12,G,6,2,6,-23.55447079236293,-0.6761904761858624,down,-22.684281215857993,0.19399910031907552,up
G12BEVNY1GE,BEV 12 Elite,BEVNY,12,G,7,3,7,-22.949246704431463,0.6052240879314681,up,-22.604277542191433,0.08000367366656036,up
G12BEVNY1GE,BEV 12 Elite,BEVNY,12,G,8,4,8,-22.051117807997237,0.8981288964342262,up,-22.3094452561791,0.29483228601233336,up
G12CACLI2GE,CALI 12 Blue,CACLI,12,G,5,1,5,0.8714285714401695,0.0,start,0.8714285714401695,0.0,start
G12CACLI2GE,CALI 12 Blue,CACLI,12,G,6,2,6,2.2464285714523458,1.3750000000121763,up,1.4553571428769458,0.5839285714367763,up
G12CACLI2GE,CALI 12 Blue,CACLI,12,G,7,3,7,1.903562788381143,-0.34286578307120275,down,1.7644496107484298,0.3090924678714839,up
G12CJVBA3GE,CJVA 12 Red,CJVBA,12,G,5,1,5,-3.0150000000048705,0.0,start,-3.0150000000048705,0.0,start
G12CJVBA3GE,CJVA 12 Red,CJVBA,12,G,6,2,6,-3.789999999992733,-0.7749999999878625,down,-4.4916666666606195,-1.476666666655749,down
G12CJVBA3GE,CJVA 12 Red,CJVBA,12,G,7,3,7,-8.272144035616028,-4.482144035623295,down,-6.027721930201948,-1.5360552635413285,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,5,1,5,-2.354562487492416,0.0,start,-2.354562487492416,0.0,start
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,6,2,6,-1.5651999817383242,0.7893625057540916,up,-1.3876666514486036,0.9668958360438122,up
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,7,3,7,-1.321661745001182,0.24353823673714214,up,-2.5154726750008187,-1.1278060235522152,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,8,4,8,0.3513833750096042,1.6730451200107863,up,-2.874135390618979,-0.3586627156181601,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,9,5,9,-3.3544103605946605,-3.7057937356042645,down,-3.6124662259724665,-0.7383308353534876,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,10,6,10,-6.4739246041730025,-3.119514243578342,down,-4.41424354583271,-0.8017773198602431,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,11,7,11,-9.854638281683691,-3.3807136775106885,down,-5.23629011973728,-0.8220465739045704,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,12,8,12,-10.534267822297576,-0.6796295406138846,down,-5.856637319707801,-0.6203471999705208,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,13,9,13,-11.876032564566996,-1.3417647422694206,down,-6.3364035344451395,-0.4797662147373387,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,14,10,14,-12.283554057999424,-0.4075214934324283,down,-6.709283308839237,-0.3728797743940975,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,15,11,15,-12.243863601139546,0.039690456859878154,up,-7.024116897601655,-0.3148335887624176,down
G12CMJVB1NE,CMASS EDGE 12 White,CMJVB,12,G,16,12,16,-11.814977579723418,0.42888602141612786,up,-7.2921299509829485,-0.2680130533812939,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,5,1,5,-9.194348058949892,0.0,start,-9.194348058949892,0.0,start
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,6,2,6,-11.510703076964425,-2.3163550180145336,down,-10.092252564137022,-0.8979045051871299,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,7,3,7,-13.268605084627964,-1.7579020076635388,down,-10.584717917591403,-0.49246535345438147,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,8,4,8,-13.80959856858093,-0.5409934839529651,down,-10.724749105363085,-0.14003118777168133,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,9,5,9,-13.518113864778005,0.291484703802924,up,-11.361450137100064,-0.6367010317369797,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,10,6,10,-14.787255260784098,-1.269141396006093,down,-11.990801659866994,-0.62935152276693,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,11,7,11,-15.582100950295864,-0.7948456895117655,down,-12.587638194209223,-0.5968365343422288,down
G12CMJVB2NE,CMASS EDGE 12 Gray,CMJVB,12,G,12,8,12,-16.6001693531057,-1.0180684028098348,down,-13.09115601572236,-0.5035178215131371,down
